lgID,playerID,yearID,teamID,salary
NL,gallayo01,2013,MIL,8000000
NL,poseybu01,2013,SFN,8000000
AL,nathajo01,2013,TEX,8000000
AL,cabreme01,2013,TOR,8000000
AL,encared01,2013,TOR,8000000
AL,morrobr01,2013,TOR,8000000
AL,cruzne02,2014,BAL,8000000
NL,anderbr04,2014,COL,8000000
AL,butlebi03,2014,KCA,8000000
AL,guthrje01,2014,KCA,8000000
AL,hugheph01,2014,MIN,8000000
NL,byrdma01,2014,PHI,8000000
AL,cabreme01,2014,TOR,8000000
AL,morrobr01,2014,TOR,8000000
NL,eatonad01,2008,PHI,7958333
AL,overbly01,2009,TOR,7950000
AL,overbly01,2010,TOR,7950000
NL,bagweje01,1998,HOU,7945000
NL,alomaro01,2002,NYN,7939664
NL,schmija01,2004,SFN,7937500
NL,gonzaca01,2013,COL,7928571
AL,finlech01,2000,CLE,7911948
AL,finlech01,2002,CLE,7911948
AL,zitoba01,2006,OAK,7900000
AL,griffke02,1997,SEA,7885532
AL,thomeji01,2001,CLE,7875000
NL,ortizru01,2006,ARI,7875000
AL,millwke01,2006,TEX,7868893
NL,perezca01,2001,LAN,7833333
AL,percitr01,2003,ANA,7833333
AL,percitr01,2004,ANA,7833333
NL,greensh01,2005,ARI,7833333
NL,jenkige01,2006,MIL,7833333
NL,liebejo01,2007,PHI,7833333
AL,reynoma01,2012,BAL,7833333
AL,morame01,2008,BAL,7826914
AL,gonzaju03,1998,TEX,7800000
AL,justida01,2001,NYA,7800000
NL,caseyse01,2005,CIN,7800000
AL,bayja01,2009,BOS,7800000
NL,ugglada01,2010,FLO,7800000
NL,utleych01,2008,PHI,7785714
AL,morame01,2007,BAL,7758503
NL,smoltjo01,1998,ATL,7750000
NL,smoltjo01,1999,ATL,7750000
NL,leiteal01,2000,NYN,7750000
NL,lopezja01,2001,ATL,7750000
AL,alomaro01,2001,CLE,7750000
NL,biggicr01,2001,HOU,7750000
AL,radkebr01,2001,MIN,7750000
NL,nomohi01,2003,LAN,7750000
AL,erstada01,2004,ANA,7750000
AL,youngdm01,2004,DET,7750000
NL,isrinja01,2004,SLN,7750000
NL,lawtoma02,2005,PIT,7750000
AL,foulkke01,2006,BOS,7750000
NL,muldema01,2006,SLN,7750000
AL,perezod01,2007,KCA,7750000
NL,pennybr01,2007,LAN,7750000
NL,davisdo02,2008,ARI,7750000
NL,wrighda03,2009,NYN,7750000
AL,bedarer01,2009,SEA,7750000
AL,camermi01,2010,BOS,7750000
AL,camermi01,2011,BOS,7750000
NL,johnsjo09,2011,FLO,7750000
NL,drewst01,2012,ARI,7750000
NL,kershcl01,2012,LAN,7750000
NL,garcija02,2014,SLN,7750000
NL,marcush01,2012,MIL,7725000
AL,olerujo01,2003,SEA,7700000
AL,olerujo01,2004,SEA,7700000
AL,martivi01,2010,BOS,7700000
NL,cahiltr01,2014,ARI,7700000
AL,wietema01,2014,BAL,7700000
AL,buchhcl01,2014,BOS,7700000
NL,kendrky01,2014,PHI,7675000
NL,smoltjo01,2002,ATL,7666667
NL,reynosh01,2002,HOU,7666667
NL,leede02,2005,CHN,7666667
AL,wrighja02,2006,NYA,7666667
NL,gilesbr02,2006,SDN,7666666
AL,cuddymi01,2009,MIN,7666666
AL,johjike01,2009,SEA,7666666
NL,rolensc01,2010,CIN,7666666
NL,arroybr01,2011,CIN,7666666
AL,sizemgr01,2011,CLE,7666666
AL,griffke02,1996,SEA,7650000
NL,rolensc01,2003,SLN,7625000
AL,lestejo01,2012,BOS,7625000
AL,guerrvl01,2011,BAL,7611455
AL,griffke02,1995,SEA,7600000
NL,jordabr01,2000,ATL,7600000
NL,lankfra01,2000,SLN,7600000
NL,liebejo01,2006,PHI,7583333
AL,martipe02,1998,BOS,7575000
AL,loftoke01,1998,CLE,7550000
AL,loftoke01,1999,CLE,7550000
NL,bruceja01,2013,CIN,7541667
AL,cartejo01,1995,TOR,7500000
AL,gonzaju03,1997,TEX,7500000
AL,loftoke01,2000,CLE,7500000
AL,gonzaju03,2000,DET,7500000
AL,seleaa01,2000,SEA,7500000
AL,rogerke01,2000,TEX,7500000
AL,palmede01,2001,DET,7500000
NL,karroer01,2001,LAN,7500000
AL,rogerke01,2001,TEX,7500000
NL,hammoje01,2002,MIL,7500000
AL,rogerke01,2002,TEX,7500000
AL,damonjo01,2003,BOS,7500000
NL,kentje01,2003,HOU,7500000
NL,martiti02,2003,SLN,7500000
NL,liebemi01,2004,PHI,7500000
AL,martiti02,2004,TBA,7500000
AL,lopezja01,2005,BAL,7500000
AL,foulkke01,2005,BOS,7500000
AL,nixontr01,2005,BOS,7500000
NL,lowelmi01,2005,FLO,7500000
NL,liebemi01,2005,PHI,7500000
NL,alfoned01,2005,SFN,7500000
AL,soriaal01,2005,TEX,7500000
AL,nixontr01,2006,BOS,7500000
NL,dunnad01,2006,CIN,7500000
AL,cabreor01,2006,LAA,7500000
NL,liebemi01,2006,PHI,7500000
AL,dyeje01,2007,CHA,7500000
NL,pierrju01,2007,LAN,7500000
NL,aloumo01,2007,NYN,7500000
NL,glavito02,2007,NYN,7500000
AL,loaizes01,2007,OAK,7500000
AL,vidrojo01,2007,SEA,7500000
AL,hernara02,2008,BAL,7500000
AL,byrdpa01,2008,CLE,7500000
NL,loaizes01,2008,LAN,7500000
NL,aloumo01,2008,NYN,7500000
NL,hoffmtr01,2008,SDN,7500000
NL,durhara01,2008,SFN,7500000
NL,harenda01,2009,ARI,7500000
NL,furcara01,2009,LAN,7500000
NL,pineijo01,2009,SLN,7500000
AL,jenksbo01,2010,CHA,7500000
NL,hawpebr01,2010,COL,7500000
NL,hoffmtr01,2010,MIL,7500000
NL,werthja01,2010,PHI,7500000
NL,pennybr01,2010,SLN,7500000
NL,marquja01,2010,WAS,7500000
NL,rodriwa01,2011,HOU,7500000
NL,victosh01,2011,PHI,7500000
NL,bellhe01,2011,SDN,7500000
NL,marquja01,2011,WAS,7500000
NL,kubelja01,2012,ARI,7500000
AL,martiru01,2012,NYA,7500000
NL,streehu01,2012,SDN,7500000
NL,kubelja01,2013,ARI,7500000
NL,martiru01,2013,PIT,7500000
AL,pierzaj01,2013,TEX,7500000
AL,romerri01,2013,TOR,7500000
NL,leagubr01,2014,LAN,7500000
AL,crispco01,2014,OAK,7500000
NL,motteja01,2014,SLN,7500000
AL,longoev01,2014,TBA,7500000
NL,zimmejo02,2014,WAS,7500000
NL,wolfra02,2007,LAN,7477969
AL,washbja01,2006,SEA,7450000
NL,lohseky01,2009,SLN,7437500
NL,kurodhi01,2008,LAN,7433333
AL,gonzaju03,1996,TEX,7425000
NL,kileda01,2000,SLN,7417981
AL,camermi01,2003,SEA,7416667
AL,hardyjj01,2013,BAL,7416667
AL,hardyjj01,2012,BAL,7416666
NL,vottojo01,2011,CIN,7410655
AL,moralke01,2014,MIN,7410000
AL,greerru01,2004,TEX,7400000
NL,cabremi01,2007,FLO,7400000
AL,mechegi01,2007,KCA,7400000
NL,wilsoja02,2009,PIT,7400000
NL,cuetojo01,2013,CIN,7400000
NL,ortizru01,2005,ARI,7375000
NL,choosh01,2013,CIN,7375000
AL,weaveje02,2011,LAA,7365000
NL,kentje01,2005,LAN,7350000
AL,fowlede01,2014,HOU,7350000
NL,kawakke01,2010,ATL,7333666
AL,evereca01,2001,BOS,7333333
NL,gilesbr02,2001,PIT,7333333
NL,liebemi01,2002,PHI,7333333
NL,edmonji01,2002,SLN,7333333
NL,jenkige01,2005,MIL,7333333
NL,camermi01,2005,NYN,7333333
NL,camermi01,2006,SDN,7333333
NL,jenkige01,2007,MIL,7333333
NL,dempsry01,2008,CHN,7333333
AL,lackejo01,2008,LAA,7333333
NL,cainma01,2011,SFN,7333333
NL,marmoca01,2012,CHN,7333333
AL,gutiefr01,2013,SEA,7312500
NL,williwo02,2002,SLN,7300000
NL,streehu01,2011,COL,7300000
AL,perezch01,2013,CLE,7300000
NL,uribeju01,2013,LAN,7295911
NL,bicheda01,1999,COL,7250000
AL,riverma01,2000,NYA,7250000
AL,garcino01,2001,BOS,7250000
AL,oneilpa01,2001,NYA,7250000
AL,castivi02,2001,TBA,7250000
AL,hamiljo02,2001,TOR,7250000
AL,damonjo01,2002,BOS,7250000
NL,mcgrifr01,2002,CHN,7250000
AL,limajo01,2002,DET,7250000
AL,erstada01,2003,ANA,7250000
AL,glaustr01,2003,ANA,7250000
NL,liebemi01,2003,PHI,7250000
NL,isrinja01,2003,SLN,7250000
AL,lawtoma02,2004,CLE,7250000
NL,renteed01,2004,SLN,7250000
AL,maysjo01,2005,MIN,7250000
NL,burrepa01,2005,PHI,7250000
NL,aloumo01,2005,SFN,7250000
AL,greinza01,2010,KCA,7250000
AL,soriara01,2010,TBA,7250000
AL,leede02,2011,BAL,7250000
AL,penaca01,2012,TBA,7250000
NL,latosma01,2014,CIN,7250000
NL,youngch04,2014,NYN,7250000
NL,mccutan01,2014,PIT,7250000
NL,eatonad01,2007,PHI,7208333
AL,puckeki01,1997,MIN,7200000
AL,anderbr01,2001,BAL,7200000
NL,neaglde01,2001,COL,7200000
NL,durhara01,2004,SFN,7200000
AL,ordonma01,2005,DET,7200000
NL,durhara01,2005,SFN,7200000
NL,streehu01,2010,COL,7200000
AL,hernafe02,2010,SEA,7200000
NL,youngch04,2012,ARI,7200000
AL,kinslia01,2012,TEX,7200000
NL,fistedo01,2014,WAS,7200000
AL,alomaro01,2000,CLE,7196656
NL,piazzmi01,1999,NYN,7171428
NL,reynosh01,2001,HOU,7166667
AL,seleaa01,2002,ANA,7166667
NL,burnije01,2002,NYN,7166667
AL,dyeje01,2002,OAK,7166667
NL,kileda01,2002,SLN,7166667
AL,burksel01,2003,CLE,7166667
AL,vaughmo01,1999,ANA,7166666
AL,baezda01,2009,BAL,7166666
NL,ibanera01,2009,PHI,7166666
NL,gonzalu01,2007,LAN,7156599
AL,thomafr04,1995,CHA,7150000
AL,thomafr04,1996,CHA,7150000
AL,thomafr04,1997,CHA,7150000
AL,willima04,1997,CLE,7150000
AL,mcgwima01,1997,OAK,7150000
AL,cappsma01,2011,MIN,7150000
AL,hugheph01,2013,NYA,7150000
AL,bensokr01,2007,BAL,7144556
NL,rueteki01,2005,SFN,7133333
AL,anderbr01,2000,BAL,7127199
NL,braunry02,2012,MIL,7111111
AL,thomafr04,2000,CHA,7100000
AL,damonjo01,2001,OAK,7100000
AL,markani01,2010,BAL,7100000
NL,kempma01,2011,LAN,7100000
AL,vaughgr01,2000,TBA,7097962
AL,martied01,2002,SEA,7086668
NL,mantema01,2003,ARI,7083333
AL,mcgwima01,1996,OAK,7050000
NL,atkinga01,2009,COL,7050000
NL,larocad01,2009,PIT,7050000
AL,alomaro01,1999,CLE,7049966
AL,hanrajo01,2013,BOS,7040000
NL,matsuka01,2005,NYN,7033333
AL,ericksc01,2003,BAL,7030000
NL,quentca01,2012,SDN,7025000
NL,smoltjo01,1997,ATL,7000000
NL,fernaal01,1997,FLO,7000000
NL,piazzmi01,1997,LAN,7000000
NL,glavito02,1998,ATL,7000000
AL,thomafr04,1998,CHA,7000000
NL,fernaal01,1998,FLO,7000000
NL,glavito02,1999,ATL,7000000
AL,thomafr04,1999,CHA,7000000
AL,justida01,1999,CLE,7000000
NL,fernaal01,1999,FLO,7000000
NL,venturo01,1999,NYN,7000000
NL,bellja01,2000,ARI,7000000
NL,bicheda01,2000,CIN,7000000
AL,justida01,2000,CLE,7000000
AL,palmede01,2000,DET,7000000
NL,fernaal01,2000,FLO,7000000
AL,pettian01,2000,NYA,7000000
AL,seguida01,2001,BAL,7000000
AL,bicheda01,2001,BOS,7000000
NL,fernaal01,2001,FLO,7000000
AL,pettian01,2001,NYA,7000000
AL,seleaa01,2001,SEA,7000000
AL,oliveda02,2001,TEX,7000000
AL,oliveda02,2002,BOS,7000000
NL,neaglde01,2002,COL,7000000
AL,reedri01,2002,MIN,7000000
AL,posadjo01,2002,NYA,7000000
AL,justida01,2002,OAK,7000000
NL,lopezja01,2003,ATL,7000000
AL,seguida01,2003,BAL,7000000
NL,johnsch04,2003,COL,7000000
NL,astacpe01,2003,NYN,7000000
AL,greerru01,2003,TEX,7000000
NL,finlest01,2004,ARI,7000000
NL,mantema01,2004,ARI,7000000
NL,byrdpa01,2004,ATL,7000000
AL,seguida01,2004,BAL,7000000
AL,rodriiv01,2004,DET,7000000
NL,hundlto01,2004,LAN,7000000
NL,vidrojo01,2004,MON,7000000
AL,matsuhi01,2004,NYA,7000000
AL,moyerja01,2004,SEA,7000000
NL,pujolal01,2004,SLN,7000000
AL,millwke01,2005,CLE,7000000
NL,leiteal01,2005,FLO,7000000
NL,lowede01,2005,LAN,7000000
NL,isrinja01,2005,SLN,7000000
NL,vidrojo01,2005,WAS,7000000
AL,garlajo01,2006,CHA,7000000
AL,byrdpa01,2006,CLE,7000000
AL,sabatcc01,2006,CLE,7000000
AL,kotsama01,2006,OAK,7000000
NL,durhara01,2006,SFN,7000000
NL,finlest01,2006,SFN,7000000
NL,vidrojo01,2006,WAS,7000000
NL,hernali01,2007,ARI,7000000
AL,wrighja02,2007,BAL,7000000
AL,byrdpa01,2007,CLE,7000000
AL,rodrifr03,2007,LAA,7000000
NL,gordoto01,2007,PHI,7000000
NL,camermi01,2007,SDN,7000000
NL,hoffmtr01,2007,SDN,7000000
NL,durhara01,2007,SFN,7000000
AL,ryanbj01,2007,TOR,7000000
NL,kotsama01,2008,ATL,7000000
NL,fukudko01,2008,CHN,7000000
AL,jonesto02,2008,DET,7000000
AL,willido03,2008,DET,7000000
NL,hernaor01,2008,NYN,7000000
AL,bedarer01,2008,SEA,7000000
NL,muldema01,2008,SLN,7000000
NL,bradlmi01,2009,CHN,7000000
NL,harderi01,2009,CHN,7000000
AL,roberna01,2009,DET,7000000
NL,fieldpr01,2009,MIL,7000000
AL,burrepa01,2009,TBA,7000000
AL,pierrju01,2010,CHA,7000000
NL,ramirha01,2010,FLO,7000000
AL,pavanca01,2010,MIN,7000000
NL,mclouna01,2011,ATL,7000000
AL,valvejo01,2011,DET,7000000
NL,vazquja01,2011,FLO,7000000
NL,broxtjo01,2011,LAN,7000000
AL,wilsocj01,2011,TEX,7000000
NL,larocad01,2011,WAS,7000000
AL,floydga01,2012,CHA,7000000
AL,hernaro01,2012,CLE,7000000
NL,bellhe01,2012,MIA,7000000
NL,buehrma01,2012,MIA,7000000
AL,willijo03,2012,MIN,7000000
NL,molinya01,2012,SLN,7000000
AL,uptonbj01,2012,TBA,7000000
AL,nathajo01,2012,TEX,7000000
NL,pradoma01,2013,ARI,7000000
AL,ramiral03,2013,CHA,7000000
AL,bournmi01,2013,CLE,7000000
AL,myersbr01,2013,CLE,7000000
AL,willijo03,2013,MIN,7000000
AL,crispco01,2013,OAK,7000000
NL,streehu01,2013,SDN,7000000
AL,morsemi01,2013,SEA,7000000
NL,putzjj01,2014,ARI,7000000
NL,kimbrcr01,2014,ATL,7000000
AL,hardyjj01,2014,BAL,7000000
AL,abreujo02,2014,CHA,7000000
NL,broxtjo01,2014,CIN,7000000
NL,gomezca01,2014,MIL,7000000
AL,willijo03,2014,MIN,7000000
AL,kazmisc01,2014,OAK,7000000
NL,adamsmi03,2014,PHI,7000000
NL,streehu01,2014,SDN,7000000
AL,rodnefe01,2014,SEA,7000000
AL,zobribe01,2014,TBA,7000000
AL,lindad01,2014,TOR,7000000
AL,rasmuco01,2014,TOR,7000000
NL,cirilje01,2004,SDN,6975000
NL,uptonju01,2012,ARI,6958333
AL,olerujo01,2002,SEA,6950000
NL,benitar01,2003,NYN,6937500
NL,phillbr01,2010,CIN,6937500
AL,mcgwima01,1995,OAK,6925000
NL,hallbi03,2009,MIL,6925000
NL,myersra01,2000,SDN,6916667
AL,huffau01,2006,TBA,6916667
AL,varitja01,2004,BOS,6900000
NL,pencehu01,2011,HOU,6900000
AL,valvejo01,2010,DET,6886052
AL,parkch01,2002,TEX,6884803
NL,bagweje01,1995,HOU,6875000
NL,karroer01,2002,LAN,6875000
AL,garcifr02,2003,SEA,6875000
AL,garcifr02,2004,SEA,6875000
AL,ripkeca01,1997,BAL,6850000
NL,astacpe01,2001,COL,6850000
NL,snowjt01,2003,SFN,6850000
AL,verlaju01,2010,DET,6850000
AL,swishni01,2010,NYA,6850000
NL,bournmi01,2012,ATL,6845000
NL,zeileto01,2001,NYN,6833333
NL,zeileto01,2002,COL,6833333
NL,hartco01,2011,MIL,6833333
AL,mussimi01,1997,BAL,6825000
AL,rodriiv01,1997,TEX,6825000
AL,greerru01,2002,TEX,6800000
NL,caseyse01,2004,CIN,6800000
AL,pineijo01,2006,SEA,6800000
AL,mussimi01,2000,BAL,6786032
NL,trachst01,2005,NYN,6782500
NL,maddugr01,1997,ATL,6775000
NL,ludwiry01,2011,SDN,6775000
AL,seguida01,2002,BAL,6762895
AL,mussimi01,1998,BAL,6755492
NL,biggicr01,2000,HOU,6750000
AL,offerjo01,2001,BOS,6750000
NL,reedri01,2001,NYN,6750000
NL,hoffmtr01,2001,SDN,6750000
AL,offerjo01,2002,BOS,6750000
AL,lawtoma02,2003,CLE,6750000
AL,youngdm01,2003,DET,6750000
AL,escobke01,2006,LAA,6750000
NL,haranaa01,2008,CIN,6750000
AL,overbly01,2008,TOR,6750000
NL,wagnebi02,2010,ATL,6750000
AL,pierzaj01,2010,CHA,6750000
AL,youngde03,2012,DET,6750000
AL,francje02,2012,KCA,6750000
AL,hammeja01,2013,BAL,6750000
AL,francje02,2013,KCA,6750000
AL,cirilje01,2003,SEA,6725000
AL,scherma01,2013,DET,6725000
AL,ripkeca01,1995,BAL,6700000
NL,sierrru01,1997,CIN,6700000
AL,rodriiv01,1998,TEX,6700000
AL,olerujo01,2001,SEA,6700000
AL,urbinug01,2002,BOS,6700000
NL,mccanbr01,2011,ATL,6700000
NL,wainwad01,2011,SLN,6687500
NL,maddugr01,1996,ATL,6675000
AL,coneda01,1997,NYA,6666667
AL,coneda01,1998,NYA,6666667
NL,reynosh01,2000,HOU,6666667
NL,benesan01,2001,SLN,6666667
NL,kileda01,2001,SLN,6666667
AL,burksel01,2002,CLE,6666667
AL,beckejo02,2007,BOS,6666667
NL,scutama01,2013,SFN,6666667
NL,scutama01,2014,SFG,6666667
NL,myersra01,1999,SDN,6666666
NL,byrneer01,2008,ARI,6666666
AL,ripkeca01,1996,BAL,6650000
AL,vaughmo01,1998,BOS,6650000
NL,wilsoja02,2008,PIT,6650000
NL,hamelco01,2010,PHI,6650000
NL,youngke01,2003,PIT,6625000
NL,wolfra02,2005,PHI,6625000
AL,mussimi01,1999,BAL,6623143
AL,ericksc01,2000,BAL,6620921
NL,floydcl01,2005,NYN,6616856
NL,floydcl01,2006,NYN,6616856
NL,willima04,1996,SFN,6600000
NL,lankfra01,1999,SLN,6600000
NL,hoffmtr01,2000,SDN,6600000
AL,delgaca01,2000,TOR,6600000
NL,nenro01,2001,SFN,6600000
NL,jordabr01,2002,LAN,6600000
NL,hoffmtr01,2002,SDN,6600000
AL,ingebr01,2010,DET,6600000
NL,loducpa01,2006,NYN,6599206
NL,kimby01,2005,COL,6575000
NL,kendaja01,2002,PIT,6571429
AL,nadyxa01,2009,NYA,6550000
AL,cartejo01,1996,TOR,6525000
AL,palmera01,1998,BAL,6515828
NL,maddugr01,1995,ATL,6500000
AL,olerujo01,1996,TOR,6500000
NL,olerujo01,1997,NYN,6500000
AL,cartejo01,1997,TOR,6500000
AL,justida01,1998,CLE,6500000
AL,ripkeca01,1999,BAL,6500000
NL,bagweje01,1999,HOU,6500000
NL,bagweje01,2000,HOU,6500000
AL,oneilpa01,2000,NYA,6500000
AL,wettejo01,2000,TEX,6500000
AL,salmoti01,2001,ANA,6500000
NL,schilcu01,2001,ARI,6500000
NL,tapanke01,2001,CHN,6500000
NL,bagweje01,2001,HOU,6500000
NL,hammoje01,2001,MIL,6500000
AL,moyerja01,2001,SEA,6500000
AL,mcgrifr01,2001,TBA,6500000
AL,ordonma01,2002,CHA,6500000
NL,hundlto01,2002,CHN,6500000
NL,floydcl01,2002,FLO,6500000
AL,moyerja01,2002,SEA,6500000
NL,wilsopr01,2003,COL,6500000
NL,hundlto01,2003,LAN,6500000
NL,tatisfe01,2003,MON,6500000
NL,floydcl01,2003,NYN,6500000
AL,moyerja01,2003,SEA,6500000
NL,renteed01,2003,SLN,6500000
AL,ordonre01,2003,TBA,6500000
AL,leeca01,2004,CHA,6500000
NL,lowelmi01,2004,FLO,6500000
NL,berkmla01,2004,HOU,6500000
AL,hunteto01,2004,MIN,6500000
NL,floydcl01,2004,NYN,6500000
AL,suzukic01,2004,SEA,6500000
NL,alfoned01,2004,SFN,6500000
NL,hudsoti01,2005,ATL,6500000
AL,clemema01,2005,BOS,6500000
AL,washbja01,2005,LAA,6500000
AL,kotsama01,2005,OAK,6500000
NL,hudsoti01,2006,ATL,6500000
AL,ortizda01,2006,BOS,6500000
NL,zambrca01,2006,CHN,6500000
AL,stewash01,2006,MIN,6500000
NL,wickmbo01,2007,ATL,6500000
AL,hernara02,2007,BAL,6500000
NL,moyerja01,2007,PHI,6500000
NL,perezol01,2008,NYN,6500000
NL,peavyja01,2008,SDN,6500000
NL,roberda07,2008,SFN,6500000
NL,encarju01,2008,SLN,6500000
NL,webbbr01,2009,ARI,6500000
NL,moyerja01,2009,PHI,6500000
NL,molinbe01,2009,SFN,6500000
NL,greenkh01,2009,SLN,6500000
NL,wilsobr01,2010,SFN,6500000
AL,harderi01,2010,TEX,6500000
NL,tejadmi01,2011,SFN,6500000
NL,wilsobr01,2011,SFN,6500000
NL,byrdma01,2012,CHN,6500000
NL,buckjo01,2012,MIA,6500000
AL,bakersc02,2012,MIN,6500000
NL,furcara01,2012,SLN,6500000
AL,feldmsc01,2012,TEX,6500000
NL,putzjj01,2013,ARI,6500000
NL,maholpa01,2013,ATL,6500000
AL,johnsji04,2013,BAL,6500000
AL,cabreas01,2013,CLE,6500000
AL,blantjo01,2013,LAA,6500000
AL,suzukic01,2013,NYA,6500000
NL,buckjo01,2013,NYN,6500000
NL,francfr01,2013,NYN,6500000
AL,iwakuhi01,2013,SEA,6500000
NL,uribeju01,2014,LAN,6500000
NL,stantmi03,2014,MIA,6500000
AL,suzukic01,2014,NYA,6500000
AL,iwakuhi01,2014,SEA,6500000
NL,desmoia01,2014,WAS,6500000
NL,spande01,2014,WAS,6500000
NL,suzukku01,2013,WAS,6487500
AL,andruel01,2014,TEX,6475000
NL,benesan01,1998,ARI,6450000
NL,willido03,2007,FLO,6450000
NL,polanpl01,2012,PHI,6416666
AL,frymatr01,1997,DET,6400000
AL,ripkeca01,1998,BAL,6400000
AL,batisto01,2003,BAL,6400000
AL,teixema01,2006,TEX,6400000
AL,matthga02,2007,LAA,6400000
AL,riosal01,2009,TOR,6400000
AL,scottlu01,2011,BAL,6400000
NL,shawje01,2001,LAN,6383333
AL,johjike01,2008,SEA,6383333
AL,cirilje01,2002,SEA,6375000
AL,kochbi01,2004,CHA,6375000
NL,marquja01,2008,CHN,6375000
NL,youngch03,2010,SDN,6375000
NL,loneyja01,2012,LAN,6375000
AL,johnske05,2012,TOR,6375000
NL,capuach01,2013,LAN,6375000
NL,benesan01,2002,SLN,6367542
AL,alomaro01,1997,BAL,6354379
AL,vaughmo01,1997,BOS,6350000
AL,valenjo02,1999,BOS,6350000
AL,wettejo01,1999,TEX,6350000
AL,valenjo02,2000,BOS,6350000
NL,astacpe01,2000,COL,6350000
AL,clemero02,2000,NYA,6350000
AL,olerujo01,2000,SEA,6350000
AL,valenjo02,2001,BOS,6350000
NL,lidgebr01,2008,PHI,6350000
NL,soriara01,2009,ATL,6350000
NL,zimmery01,2010,WAS,6350000
NL,gonzagi01,2013,WAS,6350000
AL,alomaro01,1998,BAL,6343771
NL,liebemi01,2001,PHI,6333333
NL,edmonji01,2001,SLN,6333333
NL,abreubo01,2002,PHI,6333333
AL,matsuda01,2007,BOS,6333333
AL,jonesja04,2008,DET,6333333
NL,walkela01,1997,COL,6325000
AL,johnsra05,1997,SEA,6325000
AL,martira02,2000,BOS,6320000
NL,bonilbo01,1994,NYN,6300000
AL,puckeki01,1995,MIN,6300000
AL,justida01,1997,CLE,6300000
AL,ripkeca01,2000,BAL,6300000
NL,gwynnto01,2000,SDN,6300000
AL,ripkeca01,2001,BAL,6300000
AL,martiti02,2001,NYA,6300000
AL,durhara01,2002,CHA,6300000
AL,roberbr01,2008,BAL,6300000
AL,ingebr01,2009,DET,6300000
AL,gonzaad01,2011,BOS,6300000
NL,rossco01,2011,SFN,6300000
AL,carmofa01,2011,CLE,6287500
NL,biggicr01,1997,HOU,6280000
NL,billich01,2011,LAN,6275000
NL,benitar01,2006,SFN,6271206
AL,oneilpa01,1999,NYA,6250000
NL,lopezja01,2000,ATL,6250000
NL,lansimi01,2000,COL,6250000
AL,castivi02,2000,TBA,6250000
AL,lansimi01,2001,BOS,6250000
NL,limajo01,2001,HOU,6250000
AL,erstada01,2002,ANA,6250000
AL,easleda01,2002,DET,6250000
NL,ordonre01,2002,NYN,6250000
NL,persoro01,2002,PHI,6250000
AL,konerpa01,2003,CHA,6250000
NL,aurilri01,2003,SFN,6250000
NL,weaveje01,2004,LAN,6250000
NL,graveda01,2005,CIN,6250000
AL,escobke01,2005,LAA,6250000
NL,koskico01,2006,MIL,6250000
AL,guarded01,2006,SEA,6250000
NL,suppaje01,2007,MIL,6250000
NL,loducpa01,2007,NYN,6250000
NL,hudsoor01,2008,ARI,6250000
NL,camermi01,2008,MIL,6250000
AL,mauerjo01,2008,MIN,6250000
NL,castilu01,2008,NYN,6250000
NL,molinbe01,2008,SFN,6250000
NL,garlajo01,2009,ARI,6250000
AL,papeljo01,2009,BOS,6250000
AL,youklke01,2009,BOS,6250000
AL,pierzaj01,2009,CHA,6250000
NL,castilu01,2009,NYN,6250000
NL,sanchfr01,2009,PIT,6250000
NL,blakeca01,2010,LAN,6250000
NL,castilu01,2010,NYN,6250000
NL,maholpa01,2011,PIT,6250000
NL,snydech02,2011,PIT,6250000
AL,cruzne02,2012,TEX,6250000
NL,bonilbo01,1993,NYN,6200000
AL,sierrru01,1995,OAK,6200000
NL,dykstle01,1995,PHI,6200000
NL,justida01,1996,ATL,6200000
AL,puckeki01,1996,MIN,6200000
AL,sierrru01,1996,NYA,6200000
NL,dykstle01,1996,PHI,6200000
NL,mlickda01,2002,HOU,6200000
NL,alfoned01,2002,NYN,6200000
NL,estessh01,2002,NYN,6200000
AL,stewash01,2003,TOR,6200000
AL,anderga01,2004,ANA,6200000
NL,ortizru01,2004,ATL,6200000
AL,ingebr01,2008,DET,6200000
NL,cordech01,2008,WAS,6200000
AL,blaloha01,2009,TEX,6200000
AL,kinslia01,2011,TEX,6200000
NL,woodke02,2003,CHN,6190000
AL,hernaro01,1999,TBA,6180000
NL,heltoto01,2013,COL,6175000
AL,youngmi02,2008,TEX,6174974
NL,leede02,2004,CHN,6166667
AL,baezda01,2008,BAL,6166666
NL,rijojo01,1996,CIN,6150000
NL,rijojo01,1997,CIN,6150000
AL,knoblch01,1997,MIN,6150000
NL,astacpe01,1999,COL,6150000
NL,bensokr01,2004,PIT,6150000
AL,jonesad01,2012,BAL,6150000
NL,biggicr01,1998,HOU,6145000
NL,sheffga01,1996,FLO,6135000
NL,rueteki01,2004,SFN,6133333
NL,hundlto01,2000,LAN,6125000
NL,youngke01,2001,PIT,6125000
NL,reyesjo01,2009,NYN,6125000
NL,bonilbo01,1992,NYN,6100000
NL,sheffga01,1997,FLO,6100000
AL,venturo01,1998,CHA,6100000
NL,bellja01,1999,ARI,6100000
NL,hitchst01,2000,SDN,6100000
AL,westbja01,2007,CLE,6100000
AL,blakeca01,2008,CLE,6100000
NL,kenneia01,2014,SDN,6100000
AL,crispco01,2009,KCA,6083333
AL,ericksc01,1999,BAL,6079931
